bad_id,day,sales,revenue,Customer Name,invoice_number
3718,2024-10-18,1,15096.0,Lauren Macdonald,INV-2024-00262
3719,2024-10-18,1,28628.0,Linda Castro,INV-2024-00195
3720,2024-10-18,1,13663.0,Margaret Porter,INV-2024-01735
3721,2024-10-18,1,85728.0,Mark Smith,INV-2024-04066
3722,2024-10-18,1,94607.0,Mary Edwards,INV-2024-03776
3723,2024-10-18,1,58333.0,Melissa James,INV-2024-03122
3724,2024-10-18,1,82504.0,Michael Beard,INV-2024-03949
3725,2024-10-18,1,4467.0,Michael Lambert,INV-2024-00092
3726,2024-10-18,1,33272.0,Michelle Chen,INV-2024-00397
3727,2024-10-18,1,33898.0,Mr. John Rodriguez,INV-2024-02482
3728,2024-10-18,1,80862.0,Mr. Kenneth Wright,INV-2024-01461
3729,2024-10-18,1,35216.0,Nicholas Moss,INV-2024-01351
3730,2024-10-18,1,1407.0,Patricia Guerrero,INV-2024-01749
3731,2024-10-18,1,53209.0,Ralph Mcmahon,INV-2024-03653
3732,2024-10-18,1,40211.0,Rebecca Ellison,INV-2024-04207
3733,2024-10-18,1,56658.0,Rebecca Larson,INV-2024-03330
3734,2024-10-18,1,73640.0,Rhonda Richardson,INV-2024-02081
3735,2024-10-18,1,64587.0,Rhonda Wilson,INV-2024-04926
3736,2024-10-18,1,36435.0,Richard Duran,INV-2024-01165
3737,2024-10-18,1,2211.0,Robert Hammond,INV-2024-01411
3738,2024-10-18,1,39960.0,Roberta Ho,INV-2024-04784
3739,2024-10-18,1,16072.0,Ryan Hanson,INV-2024-01054
3740,2024-10-18,1,54415.0,Samantha Garcia,INV-2024-02712
3741,2024-10-18,1,29500.0,Sandra Brown,INV-2024-00302
3742,2024-10-18,1,69810.0,Scott Barrera,INV-2024-01738
3743,2024-10-18,1,18702.0,Scott Hunter,INV-2024-02099
3744,2024-10-18,1,78482.0,Susan Huber,INV-2024-03541
3745,2024-10-18,1,8668.0,Susan Williams,INV-2024-03084
3746,2024-10-18,1,73677.0,Tami Swanson,INV-2024-03590
3747,2024-10-18,1,28101.0,Taylor Smith,INV-2024-04134
3748,2024-10-18,1,96543.0,Thomas Mullins,INV-2024-03764
3749,2024-10-18,1,60796.0,Tiffany Hess,INV-2024-03033
3750,2024-10-18,1,55991.0,Timothy Gray,INV-2024-02026
3751,2024-10-18,1,87220.0,Timothy Quinn,INV-2024-03465
3752,2024-10-18,1,90629.0,Vanessa Johnson,INV-2024-02697
3753,2024-10-18,1,23158.0,William Neal,INV-2024-00764
3754,2024-10-18,1,44829.0,William Robles,INV-2024-01575
3755,2024-10-17,1,74177.0,Abigail Ashley,INV-2024-04939
3756,2024-10-17,1,21346.0,Amanda Austin,INV-2024-02480
3757,2024-10-17,1,38057.0,Amanda Taylor,INV-2024-01579
3758,2024-10-17,1,67937.0,Anthony Long,INV-2024-02363
3759,2024-10-17,1,32624.0,April Sullivan,INV-2024-04186
3760,2024-10-17,1,46545.0,Barbara Watson,INV-2024-01704
3761,2024-10-17,1,86521.0,Bonnie Thomas,INV-2024-00875
3762,2024-10-17,1,68341.0,Brenda Perez,INV-2024-04808
3763,2024-10-17,1,52897.0,Brian Guzman,INV-2024-01192
3764,2024-10-17,1,91235.0,Christina Davis,INV-2024-01080
3765,2024-10-17,1,57903.0,Christopher Velazquez,INV-2024-00540
3766,2024-10-17,1,68963.0,Christy Moreno,INV-2024-02739
3767,2024-10-17,1,552.0,Christy Rodriguez,INV-2024-04476
3768,2024-10-17,1,97190.0,Claire Davis MD,INV-2024-03705
3769,2024-10-17,1,32144.0,Cody Johnson,INV-2024-03744
3770,2024-10-17,1,63457.0,Cody Macdonald,INV-2024-03987
3771,2024-10-17,1,8248.0,Cody Ruiz,INV-2024-02939
3772,2024-10-17,1,20922.0,Collin Harris,INV-2024-01378
3773,2024-10-17,1,90710.0,Crystal Flores,INV-2024-03499
3774,2024-10-17,1,95904.0,Dalton Kelley,INV-2024-04160
3775,2024-10-17,1,18271.0,David Hale,INV-2024-03161
3776,2024-10-17,1,52958.0,Debbie Meyer,INV-2024-03721
3777,2024-10-17,1,23410.0,Diana Richardson,INV-2024-04000
3778,2024-10-17,1,2312.0,Dr. Bryan Taylor,INV-2024-03745
3779,2024-10-17,1,13299.0,Dr. Michael Carson,INV-2024-02618
3780,2024-10-17,1,20762.0,Dr. Zoe Murphy,INV-2024-02044
3781,2024-10-17,1,29247.0,Emily Crawford,INV-2024-01744
3782,2024-10-17,1,31148.0,Emma Beck,INV-2024-00345
3783,2024-10-17,1,84066.0,Eric Smith,INV-2024-04152
3784,2024-10-17,1,18476.0,Erica Miller,INV-2024-02091
3785,2024-10-17,1,48979.0,Gary Davis DVM,INV-2024-01959
3786,2024-10-17,1,17212.0,Gina Johnson,INV-2024-02779
3787,2024-10-17,1,22483.0,Jackson Taylor,INV-2024-01233
3788,2024-10-17,1,1818.0,James Jacobson,INV-2024-03192
3789,2024-10-17,1,77378.0,Jeffrey Riley,INV-2024-00219
3790,2024-10-17,1,94269.0,Jennifer Freeman,INV-2024-04613
3791,2024-10-17,1,76736.0,Jessica Bond,INV-2024-04159
3792,2024-10-17,1,43909.0,Jodi Hoffman,INV-2024-04769
3793,2024-10-17,1,62378.0,John Rich,INV-2024-02657
3794,2024-10-17,1,6892.0,Jonathan Ross,INV-2024-03175
3795,2024-10-17,1,50413.0,Joseph Cooper,INV-2024-03104
3796,2024-10-17,1,68258.0,Joshua Castillo,INV-2024-01880
3797,2024-10-17,1,58350.0,Justin Hall,INV-2024-00072
3798,2024-10-17,1,66139.0,Karen Ortega,INV-2024-04645
3799,2024-10-17,1,15656.0,Keith Rocha,INV-2024-02182
3800,2024-10-17,1,88818.0,Kerry Reed,INV-2024-00809
3801,2024-10-17,1,68363.0,Kimberly Murray,INV-2024-04500
3802,2024-10-17,1,54088.0,Kimberly Sandoval,INV-2024-00937
3803,2024-10-17,1,27961.0,Lisa Hodge,INV-2024-03624
3804,2024-10-17,1,92480.0,Lori Perez,INV-2024-04669
3805,2024-10-17,1,8073.0,Luis Macdonald DDS,INV-2024-04144
3806,2024-10-17,1,40949.0,Michael Garcia,INV-2024-04756
3807,2024-10-17,1,39396.0,Michelle Chen,INV-2024-04089
3808,2024-10-17,1,60465.0,Michelle Khan,INV-2024-00303
3809,2024-10-17,1,31586.0,Michelle Warner,INV-2024-00374
3810,2024-10-17,1,57123.0,Natalie Russell,INV-2024-03249
3811,2024-10-17,1,27815.0,Nathan Luna,INV-2024-01187
3812,2024-10-17,1,73536.0,Omar Dorsey,INV-2024-00096
3813,2024-10-17,1,273.0,Patrick Lopez,INV-2024-02903
3814,2024-10-17,1,68140.0,Rebecca Thomas,INV-2024-00843
3815,2024-10-17,1,6926.0,Richard Green,INV-2024-02332
3816,2024-10-17,1,82135.0,Richard King,INV-2024-03905
3817,2024-10-17,1,56277.0,Richard Stewart,INV-2024-04102
3818,2024-10-17,1,87009.0,Robert Schneider,INV-2024-01276
3819,2024-10-17,1,72231.0,Robin Murphy,INV-2024-01246
3820,2024-10-17,1,71737.0,Roy Delgado,INV-2024-01297
3821,2024-10-17,1,48658.0,Samuel Williams,INV-2024-02509
3822,2024-10-17,1,31425.0,Sarah Stanton,INV-2024-01539
3823,2024-10-17,1,43220.0,Scott Tucker,INV-2024-01857
3824,2024-10-17,1,15675.0,Shannon George,INV-2024-03904
3825,2024-10-17,1,47004.0,Sheila Hughes,INV-2024-02610
3826,2024-10-17,1,80070.0,Theresa Hernandez,INV-2024-01089
3827,2024-10-17,1,63802.0,Toni Morgan,INV-2024-00936
3828,2024-10-17,1,45837.0,Tonya Gibson,INV-2024-03753
3829,2024-10-17,1,67604.0,Tracy Ferguson,INV-2024-04684
3830,2024-10-17,1,89040.0,Tyler Jimenez,INV-2024-00906
3831,2024-10-17,1,75470.0,Vincent Snow,INV-2024-00781
3832,2024-10-17,1,47781.0,William Hawkins,INV-2024-00487
3833,2024-10-17,1,57178.0,William Schmidt,INV-2024-04027
3834,2024-10-17,1,24597.0,Yvette Shields,INV-2024-02575
3835,2024-10-16,1,33532.0,Alexandra Richardson,INV-2024-00710
3836,2024-10-16,1,5805.0,Alisha Collins,INV-2024-00101
3837,2024-10-16,1,76390.0,Andrea Williams,INV-2024-03534
3838,2024-10-16,1,36279.0,Andrew Glover,INV-2024-03469
3839,2024-10-16,1,66496.0,Andrew Guzman,INV-2024-02952
3840,2024-10-16,1,61106.0,Anne Austin,INV-2024-02440
3841,2024-10-16,1,25260.0,Antonio Watson,INV-2024-04953
3842,2024-10-16,1,96496.0,Ashley Hernandez,INV-2024-02415
3843,2024-10-16,1,40821.0,Barbara Reed,INV-2024-02079
3844,2024-10-16,1,17253.0,Barbara Watson,INV-2024-03884
3845,2024-10-16,1,81308.0,Brandi Smith,INV-2024-02943
3846,2024-10-16,1,7853.0,Brandon Jackson,INV-2024-03939
3847,2024-10-16,1,69403.0,Brandon Jackson,INV-2024-03986
3848,2024-10-16,1,65796.0,Brandon Johnson,INV-2024-03639
3849,2024-10-16,1,34853.0,Brian Gonzalez,INV-2024-02207
3850,2024-10-16,1,17811.0,Brian Johnson,INV-2024-03855
3851,2024-10-16,1,71696.0,Brian Kennedy,INV-2024-00215
3852,2024-10-16,1,10366.0,Brianna Stein,INV-2024-04647
3853,2024-10-16,1,85607.0,Brooke Beard,INV-2024-00787
3854,2024-10-16,1,88874.0,Charles Morris,INV-2024-01597
3855,2024-10-16,1,84829.0,Christian Medina,INV-2024-00216
3856,2024-10-16,1,7298.0,Christina James,INV-2024-03611
3857,2024-10-16,1,95922.0,Christopher Durham,INV-2024-01495
3858,2024-10-16,1,53515.0,Christopher Smith,INV-2024-02160
3859,2024-10-16,1,59309.0,Connor Anderson,INV-2024-03680
3860,2024-10-16,1,78432.0,Courtney Neal,INV-2024-03503
3861,2024-10-16,1,36559.0,Crystal Morris,INV-2024-02789
3862,2024-10-16,1,62153.0,Daniel Edwards,INV-2024-03403
3863,2024-10-16,1,70225.0,Daniel Howell,INV-2024-02450
3864,2024-10-16,1,28920.0,David Hale,INV-2024-00063
3865,2024-10-16,1,35913.0,David Kelly,INV-2024-00967
3866,2024-10-16,1,49584.0,Deanna Vargas,INV-2024-02389
3867,2024-10-16,1,6278.0,Dillon Key,INV-2024-01026
3868,2024-10-16,1,94112.0,Dominique Kline,INV-2024-03767
3869,2024-10-16,1,66653.0,Douglas Thompson,INV-2024-04732
3870,2024-10-16,1,6595.0,Dwayne Cochran,INV-2024-04556
3871,2024-10-16,1,16776.0,Earl Stafford,INV-2024-02866
3872,2024-10-16,1,14293.0,Eduardo Graves,INV-2024-02928
3873,2024-10-16,1,78655.0,Elizabeth Velazquez,INV-2024-02699
3874,2024-10-16,1,78543.0,Gregory Andrews DVM,INV-2024-01330
3875,2024-10-16,1,59439.0,Jacqueline Reilly,INV-2024-01049
3876,2024-10-16,1,59783.0,Jane Weaver,INV-2024-01195
3877,2024-10-16,1,63549.0,Jason Clark,INV-2024-00326
3878,2024-10-16,1,12738.0,Jennifer Higgins,INV-2024-02446
3879,2024-10-16,1,7941.0,Jessica Crosby,INV-2024-00783
3880,2024-10-16,1,12347.0,Jonathan Baker,INV-2024-02196
3881,2024-10-16,1,99941.0,Joshua Hahn,INV-2024-01322
3882,2024-10-16,1,56713.0,Joshua Jones,INV-2024-03915
3883,2024-10-16,1,59954.0,Kathryn Walsh,INV-2024-04994
3884,2024-10-16,1,67724.0,Kenneth Moore,INV-2024-02393
3885,2024-10-16,1,78801.0,Kevin Ellison,INV-2024-01442
3886,2024-10-16,1,88025.0,Krista Allen,INV-2024-01878
3887,2024-10-16,1,22240.0,Laura Oconnor,INV-2024-02164
3888,2024-10-16,1,19674.0,Lisa Salazar,INV-2024-03254
3889,2024-10-16,1,6697.0,Lucas Rosales,INV-2024-03193
3890,2024-10-16,1,51465.0,Mark Hines,INV-2024-03650
3891,2024-10-16,1,63073.0,Matthew Crawford,INV-2024-03711
3892,2024-10-16,1,90653.0,Matthew Thompson,INV-2024-03970
3893,2024-10-16,1,98751.0,Megan Combs,INV-2024-02910
3894,2024-10-16,1,28475.0,Michelle Clark,INV-2024-01095
3895,2024-10-16,1,5601.0,Pamela Kemp,INV-2024-02184
3896,2024-10-16,1,17371.0,Patrick Thomas,INV-2024-04059
3897,2024-10-16,1,46378.0,Renee Hammond,INV-2024-01937
3898,2024-10-16,1,31461.0,Rita Taylor,INV-2024-03526
3899,2024-10-16,1,68730.0,Roberta Williams,INV-2024-01997
3900,2024-10-16,1,27622.0,Sarah Gomez,INV-2024-03273
3901,2024-10-16,1,13813.0,Sarah Lamb,INV-2024-00444
3902,2024-10-16,1,48266.0,Shawn Sosa,INV-2024-01126
3903,2024-10-16,1,2353.0,Stephanie Floyd,INV-2024-04249
3904,2024-10-16,1,34246.0,Stephen Macias,INV-2024-03214
3905,2024-10-16,1,41902.0,Tammy Lee,INV-2024-02956
3906,2024-10-16,1,41054.0,Terri Cooke,INV-2024-03512
3907,2024-10-16,1,72452.0,Todd Smith,INV-2024-00542
3908,2024-10-16,1,20128.0,Wendy Keith,INV-2024-00482
3909,2024-10-16,1,88063.0,William Robles,INV-2024-03473
3910,2024-10-15,1,36804.0,Alex Keith,INV-2024-02374
3911,2024-10-15,1,17011.0,Amanda Thompson,INV-2024-02335
3912,2024-10-15,1,745.0,Anthony Alexander,INV-2024-03245
3913,2024-10-15,1,81853.0,Anthony Brown,INV-2024-01904
3914,2024-10-15,1,56718.0,Anthony Johnson,INV-2024-01740
3915,2024-10-15,1,35876.0,Barry Baker,INV-2024-02934
3916,2024-10-15,1,78096.0,Blake Jones,INV-2024-03098
3917,2024-10-15,1,23735.0,Bobby Hartman,INV-2024-02441
3918,2024-10-15,1,81739.0,Brett Moon,INV-2024-02191
3919,2024-10-15,1,29710.0,Brian Finley,INV-2024-01795
3920,2024-10-15,1,50106.0,Brittany Johnson,INV-2024-04790
3921,2024-10-15,1,48044.0,Bryan Perry,INV-2024-00703
3922,2024-10-15,1,61627.0,Carla Smith,INV-2024-01170
3923,2024-10-15,1,60519.0,Cathy Watson,INV-2024-00471
3924,2024-10-15,1,39080.0,Christine Jenkins,INV-2024-01714
3925,2024-10-15,1,77343.0,Christine Johnson,INV-2024-03177
3926,2024-10-15,1,19234.0,Colleen Anderson,INV-2024-03646
3927,2024-10-15,1,39484.0,Cynthia Grant,INV-2024-02763
3928,2024-10-15,1,3573.0,Debbie Simpson,INV-2024-01761
3929,2024-10-15,1,2648.0,Debra Silva,INV-2024-03436
3930,2024-10-15,1,70833.0,Denise Jones,INV-2024-01401
3931,2024-10-15,1,52746.0,Dorothy Jackson,INV-2024-04896
3932,2024-10-15,1,25848.0,Douglas Gonzalez,INV-2024-01677
3933,2024-10-15,1,91662.0,Elizabeth George,INV-2024-02237
3934,2024-10-15,1,51685.0,Elizabeth Smith,INV-2024-03085
3935,2024-10-15,1,49767.0,Emily Torres,INV-2024-03079
3936,2024-10-15,1,67050.0,Gregory Morris,INV-2024-04311
3937,2024-10-15,1,56387.0,James Patel,INV-2024-01388
3938,2024-10-15,1,56737.0,Jennifer Mejia,INV-2024-02180
3939,2024-10-15,1,68225.0,Joel Barnes,INV-2024-03368
3940,2024-10-15,1,64179.0,Joel Payne,INV-2024-01943
3941,2024-10-15,1,21227.0,John Allen,INV-2024-01331
3942,2024-10-15,1,3698.0,John Carr,INV-2024-03599
3943,2024-10-15,1,35645.0,John Gardner,INV-2024-02192
3944,2024-10-15,1,91874.0,Jonathan Stevenson,INV-2024-02159
3945,2024-10-15,1,83249.0,Kathleen White,INV-2024-00343
3946,2024-10-15,1,71672.0,Kathryn Moreno,INV-2024-00914
3947,2024-10-15,1,83071.0,Kelly Kane,INV-2024-04771
3948,2024-10-15,1,50445.0,Kelsey Holden,INV-2024-00599
3949,2024-10-15,1,41748.0,Kenneth Hill,INV-2024-04930
3950,2024-10-15,1,22705.0,Kevin Thompson,INV-2024-03724
3951,2024-10-15,1,48399.0,Linda Brown,INV-2024-02705
3952,2024-10-15,1,91251.0,Lindsay Thompson,INV-2024-00206
3953,2024-10-15,1,15550.0,Lisa Jones,INV-2024-03900
3954,2024-10-15,1,92031.0,Mark Morton,INV-2024-02477
3955,2024-10-15,1,14124.0,Mark Wilson,INV-2024-02832
3956,2024-10-15,1,15482.0,Mary Gray,INV-2024-02921
3957,2024-10-15,1,9542.0,Matthew Young,INV-2024-04794
3958,2024-10-15,1,38286.0,Melissa Manning,INV-2024-02281
3959,2024-10-15,1,76191.0,Michael Reyes,INV-2024-02860
3960,2024-10-15,1,15417.0,Mr. Brent Petersen,INV-2024-03050
3961,2024-10-15,1,60388.0,Mr. John Rodriguez,INV-2024-04812
3962,2024-10-15,1,41749.0,Patricia Brown,INV-2024-04005
3963,2024-10-15,1,68540.0,Patrick Rogers,INV-2024-00747
3964,2024-10-15,1,28727.0,Paul Mercado,INV-2024-02317
3965,2024-10-15,1,81154.0,Phillip Gordon,INV-2024-02822
3966,2024-10-15,1,46945.0,Raymond Smith,INV-2024-04564
3967,2024-10-15,1,12831.0,Robert Newman,INV-2024-00495
3968,2024-10-15,1,44598.0,Ryan Hanson,INV-2024-04777
3969,2024-10-15,1,29830.0,Ryan Osborn,INV-2024-04458
3970,2024-10-15,1,41764.0,Samuel Williams,INV-2024-00841
3971,2024-10-15,1,18380.0,Scott Williams,INV-2024-01278
3972,2024-10-15,1,75104.0,Sheryl Jackson,INV-2024-02634
3973,2024-10-15,1,76939.0,Steven Shannon,INV-2024-01199
3974,2024-10-15,1,23972.0,Steven Smith,INV-2024-00614
3975,2024-10-15,1,80320.0,Tammy Harper,INV-2024-01400
3976,2024-10-15,1,93993.0,Tanya Hickman,INV-2024-04681
3977,2024-10-15,1,62447.0,Thomas Nash,INV-2024-03755
3978,2024-10-15,1,97188.0,Tina Richardson,INV-2024-04786
3979,2024-10-15,1,61998.0,Travis Woods,INV-2024-03153
3980,2024-10-15,1,45963.0,Tyler Daniels,INV-2024-00098
3981,2024-10-15,1,55242.0,Tyler Edwards,INV-2024-02072
3982,2024-10-15,1,68163.0,Tyler Edwards,INV-2024-03196
3983,2024-10-15,1,91571.0,Valerie Pineda,INV-2024-01085
3984,2024-10-15,1,26995.0,William Garcia,INV-2024-02405
3985,2024-10-14,1,63877.0,Abigail Ashley,INV-2024-03418
3986,2024-10-14,1,40205.0,Amber Baker,INV-2024-02055
3987,2024-10-14,1,10907.0,Amy Jackson,INV-2024-01323
3988,2024-10-14,1,95775.0,Angelica Scott,INV-2024-02681
3989,2024-10-14,1,26760.0,Ashley Griffith,INV-2024-00333
3990,2024-10-14,1,22294.0,Brandi Brown,INV-2024-01256
3991,2024-10-14,1,75617.0,Brandon Collins,INV-2024-00036
3992,2024-10-14,1,92262.0,Catherine Bennett,INV-2024-00675
3993,2024-10-14,1,81525.0,Catherine Daugherty,INV-2024-03077
3994,2024-10-14,1,38398.0,Charles Cunningham,INV-2024-00692
3995,2024-10-14,1,60051.0,Cheryl Lee,INV-2024-04445
3996,2024-10-14,1,87431.0,Chloe Herman,INV-2024-04271
3997,2024-10-14,1,40552.0,Christopher Fernandez,INV-2024-00592
3998,2024-10-14,1,62610.0,Christopher Henson,INV-2024-04963
3999,2024-10-14,1,29436.0,Christopher Lewis,INV-2024-00860
4000,2024-10-14,1,19247.0,Colleen Morris,INV-2024-00458
4001,2024-10-14,1,18702.0,Danny Wood,INV-2024-02596
4002,2024-10-14,1,138.0,David Miller,INV-2024-01269
4003,2024-10-14,1,68177.0,David Young,INV-2024-04620
4004,2024-10-14,1,35488.0,Debbie Simpson,INV-2024-03078
4005,2024-10-14,1,40769.0,Deborah Hoffman,INV-2024-00524
4006,2024-10-14,1,31888.0,Donna Burns,INV-2024-02296
4007,2024-10-14,1,11375.0,Dr. Ashley Gutierrez DDS,INV-2024-02422
4008,2024-10-14,1,16561.0,Edward Simpson,INV-2024-03415
4009,2024-10-14,1,97254.0,Emily Hammond,INV-2024-04291
4010,2024-10-14,1,79298.0,Emily Silva,INV-2024-00785
4011,2024-10-14,1,75706.0,Erin Flynn,INV-2024-01355
4012,2024-10-14,1,39557.0,Evan Franklin,INV-2024-03850
4013,2024-10-14,1,14499.0,Frank Rojas,INV-2024-01908
4014,2024-10-14,1,99999.0,Gerald Guzman,INV-2024-04843
4015,2024-10-14,1,22088.0,Greg Hall,INV-2024-03654
4016,2024-10-14,1,62203.0,Heather Johnson,INV-2024-00461
4017,2024-10-14,1,78267.0,James Callahan,INV-2024-00698
4018,2024-10-14,1,14903.0,James Norman,INV-2024-03401
4019,2024-10-14,1,97279.0,James Wolf,INV-2024-02955
4020,2024-10-14,1,90145.0,Jason Maynard,INV-2024-03328
4021,2024-10-14,1,46242.0,Jay Luna,INV-2024-02751
4022,2024-10-14,1,39552.0,Jerry Garcia,INV-2024-01235
4023,2024-10-14,1,4810.0,Jessica Parsons,INV-2024-01709
4024,2024-10-14,1,55230.0,John Miranda,INV-2024-03941
4025,2024-10-14,1,33904.0,John Scott,INV-2024-00110
4026,2024-10-14,1,20359.0,Jorge Lamb,INV-2024-02723
4027,2024-10-14,1,63298.0,Julie Palmer,INV-2024-04237
4028,2024-10-14,1,51803.0,Justin Fisher,INV-2024-00825
4029,2024-10-14,1,78166.0,Karen Mosley,INV-2024-02095
4030,2024-10-14,1,52258.0,Kevin Bush,INV-2024-04215
4031,2024-10-14,1,39097.0,Kristopher Hutchinson,INV-2024-00225
4032,2024-10-14,1,24266.0,Kyle Smith,INV-2024-03631
4033,2024-10-14,1,85642.0,Lauren Cervantes,INV-2024-02701
4034,2024-10-14,1,73292.0,Lauren Kelly,INV-2024-03420
4035,2024-10-14,1,87344.0,Leslie Hayes,INV-2024-03035
4036,2024-10-14,1,41380.0,Lindsey Butler,INV-2024-00370
4037,2024-10-14,1,54068.0,Lisa Durham,INV-2024-00365
4038,2024-10-14,1,14095.0,Margaret Miller,INV-2024-04264
4039,2024-10-14,1,64156.0,Martha Buck,INV-2024-00311
4040,2024-10-14,1,4963.0,Mary Shaw,INV-2024-01901
4041,2024-10-14,1,48205.0,Matthew Hunter,INV-2024-01981
4042,2024-10-14,1,23651.0,Melissa Odonnell,INV-2024-04826
4043,2024-10-14,1,36785.0,Melissa Roberts,INV-2024-04928
4044,2024-10-14,1,23352.0,Micheal Wall,INV-2024-04177
4045,2024-10-14,1,55354.0,Monica Dorsey,INV-2024-02783
4046,2024-10-14,1,99415.0,Mr. Randall Barrett Jr.,INV-2024-02794
4047,2024-10-14,1,85105.0,Mrs. Diane Mills MD,INV-2024-00045
4048,2024-10-14,1,49572.0,Nathan Luna,INV-2024-00855
4049,2024-10-14,1,18329.0,Penny Nelson,INV-2024-00923
4050,2024-10-14,1,90853.0,Peter Miller,INV-2024-04982
4051,2024-10-14,1,78035.0,Phillip Macdonald,INV-2024-03505
4052,2024-10-14,1,73852.0,Ralph Brown,INV-2024-04876
4053,2024-10-14,1,24288.0,Raymond Ramos,INV-2024-04664
4054,2024-10-14,1,49900.0,Renee Wilson,INV-2024-03739
4055,2024-10-14,1,82362.0,Richard Green,INV-2024-04212
4056,2024-10-14,1,92724.0,Robert Thompson,INV-2024-03596
4057,2024-10-14,1,50134.0,Rodney Lindsey,INV-2024-01650
4058,2024-10-14,1,90402.0,Ronald Burke,INV-2024-00713
4059,2024-10-14,1,89049.0,Sarah Lewis,INV-2024-00885
4060,2024-10-14,1,31326.0,Sarah Walsh,INV-2024-02282
4061,2024-10-14,1,67575.0,Stacey Brewer,INV-2024-02312
4062,2024-10-14,1,7515.0,Sydney Perez,INV-2024-01836
4063,2024-10-14,1,36604.0,Tammy Vaughan,INV-2024-03851
4064,2024-10-14,1,98398.0,Tracy Armstrong,INV-2024-04949
4065,2024-10-14,1,48096.0,Tyler Fox,INV-2024-03034
4066,2024-10-14,1,23874.0,Vanessa Thompson,INV-2024-03317
4067,2024-10-14,1,11185.0,Wanda Jimenez,INV-2024-03718
4068,2024-10-14,1,80014.0,William Hill,INV-2024-00398
4069,2024-10-14,1,74927.0,William Nelson,INV-2024-01251
4070,2024-10-14,1,91205.0,Yolanda Martin,INV-2024-01848
4071,2024-10-13,1,64097.0,Allison Ramirez,INV-2024-03557
4072,2024-10-13,1,30163.0,Amy Kemp,INV-2024-01870
4073,2024-10-13,1,3285.0,Amy Powers,INV-2024-01119
4074,2024-10-13,1,42507.0,Andrew Foster,INV-2024-00534
4075,2024-10-13,1,21792.0,Anthony Holder,INV-2024-01964
4076,2024-10-13,1,90921.0,Brandon Collins,INV-2024-02850
4077,2024-10-13,1,64728.0,Brian Kennedy,INV-2024-04531
4078,2024-10-13,1,94494.0,Brianna Solomon,INV-2024-01803
4079,2024-10-13,1,27768.0,Brittney Sparks,INV-2024-02625
4080,2024-10-13,1,21459.0,Brooke Price,INV-2024-04724
4081,2024-10-13,1,97207.0,Casey Jenkins,INV-2024-04861
4082,2024-10-13,1,53076.0,Casey Martinez,INV-2024-01077
4083,2024-10-13,1,21470.0,Cathy Vega,INV-2024-00886
4084,2024-10-13,1,18388.0,Christine Hall,INV-2024-00235
4085,2024-10-13,1,59679.0,Christopher Cook,INV-2024-02680
4086,2024-10-13,1,57215.0,Christopher Sheppard,INV-2024-02553
4087,2024-10-13,1,48625.0,David Weaver,INV-2024-04736
4088,2024-10-13,1,11599.0,Elizabeth Flores MD,INV-2024-02367
4089,2024-10-13,1,82058.0,Elizabeth Velazquez,INV-2024-03209
4090,2024-10-13,1,55246.0,Emily Cline,INV-2024-03967
4091,2024-10-13,1,88465.0,Erin Brock,INV-2024-03237
4092,2024-10-13,1,57937.0,Glenn Richard,INV-2024-02865
4093,2024-10-13,1,92106.0,Jason Ayers,INV-2024-04203
4094,2024-10-13,1,25302.0,Jeffrey Wells,INV-2024-00721
4095,2024-10-13,1,63253.0,Jennifer Paul,INV-2024-02803
4096,2024-10-13,1,44002.0,Jennifer Wilson,INV-2024-02828
4097,2024-10-13,1,55289.0,Jessica Jones,INV-2024-02801
4098,2024-10-13,1,73659.0,Jessica Schroeder,INV-2024-02695
4099,2024-10-13,1,63215.0,Jo Rice,INV-2024-00949
4100,2024-10-13,1,69341.0,John Hernandez,INV-2024-02240
4101,2024-10-13,1,86926.0,Johnny Moore,INV-2024-03248
4102,2024-10-13,1,87717.0,Joshua Jones,INV-2024-02380
4103,2024-10-13,1,41819.0,Kaitlyn French,INV-2024-00220
4104,2024-10-13,1,37334.0,Kaitlyn Harper,INV-2024-04303
4105,2024-10-13,1,18608.0,Katie Porter,INV-2024-03602
4106,2024-10-13,1,62503.0,Kimberly Brewer,INV-2024-03049
4107,2024-10-13,1,69994.0,Kimberly Fletcher,INV-2024-02216
4108,2024-10-13,1,46021.0,Kristen Medina,INV-2024-02494
4109,2024-10-13,1,44178.0,Kristen Medina,INV-2024-03476
4110,2024-10-13,1,8178.0,Kyle Dunn,INV-2024-03218
4111,2024-10-13,1,52009.0,Larry Gilbert,INV-2024-04389
4112,2024-10-13,1,29202.0,Lauren Fernandez,INV-2024-00857
4113,2024-10-13,1,59402.0,Lawrence Baldwin,INV-2024-00497
4114,2024-10-13,1,62388.0,Lisa Mitchell,INV-2024-02246
4115,2024-10-13,1,89644.0,Mark Ashley,INV-2024-02463
4116,2024-10-13,1,5345.0,Martin Miller,INV-2024-04365
4117,2024-10-13,1,4456.0,Mary Parrish,INV-2024-04404
4118,2024-10-13,1,93445.0,Michael Beasley,INV-2024-01647
4119,2024-10-13,1,95651.0,Michael Hernandez,INV-2024-02877
4120,2024-10-13,1,21290.0,Michael Stevens,INV-2024-00106
4121,2024-10-13,1,78321.0,Morgan Hernandez,INV-2024-01167
4122,2024-10-13,1,73847.0,Mr. Dakota Henson,INV-2024-01410
4123,2024-10-13,1,60656.0,Nancy Jones,INV-2024-04734
